account_id,industry,plan_tier,mrr_amount,churn_date,is_churned
A-751c58,FinTech,Basic,735,2024-11-05,1
A-751c58,FinTech,Basic,735,2024-09-17,1
A-751c58,FinTech,Basic,735,2024-12-16,1
A-751c58,FinTech,Basic,2985,2024-11-05,1
A-751c58,FinTech,Basic,2985,2024-09-17,1
A-751c58,FinTech,Basic,2985,2024-12-16,1
A-751c58,FinTech,Basic,342,2024-11-05,1
A-751c58,FinTech,Basic,342,2024-09-17,1
A-751c58,FinTech,Basic,342,2024-12-16,1
A-751c58,FinTech,Basic,0,2024-11-05,1
A-751c58,FinTech,Basic,0,2024-09-17,1
A-751c58,FinTech,Basic,0,2024-12-16,1
A-751c58,FinTech,Basic,2205,2024-11-05,1
A-751c58,FinTech,Basic,2205,2024-09-17,1
A-751c58,FinTech,Basic,2205,2024-12-16,1
A-751c58,FinTech,Basic,2985,2024-11-05,1
A-751c58,FinTech,Basic,2985,2024-09-17,1
A-751c58,FinTech,Basic,2985,2024-12-16,1
A-751c58,FinTech,Basic,1349,2024-11-05,1
A-751c58,FinTech,Basic,1349,2024-09-17,1
A-751c58,FinTech,Basic,1349,2024-12-16,1
A-751c58,FinTech,Basic,5174,2024-11-05,1
A-751c58,FinTech,Basic,5174,2024-09-17,1
A-751c58,FinTech,Basic,5174,2024-12-16,1
A-751c58,FinTech,Basic,2205,2024-11-05,1
A-751c58,FinTech,Basic,2205,2024-09-17,1
A-751c58,FinTech,Basic,2205,2024-12-16,1
A-756192,FinTech,Basic,931,,0
A-756192,FinTech,Basic,7761,,0
A-756192,FinTech,Basic,3781,,0
A-756192,FinTech,Basic,1862,,0
A-756192,FinTech,Basic,4975,,0
A-756192,FinTech,Basic,0,,0
A-756192,FinTech,Basic,0,,0
A-756192,FinTech,Basic,1292,,0
A-756192,FinTech,Basic,437,,0
A-756192,FinTech,Basic,361,,0
A-7641d3,EdTech,Pro,190,2024-06-07,1
A-7641d3,EdTech,Pro,190,2023-11-10,1
A-7641d3,EdTech,Pro,0,2024-06-07,1
A-7641d3,EdTech,Pro,0,2023-11-10,1
A-7641d3,EdTech,Pro,152,2024-06-07,1
A-7641d3,EdTech,Pro,152,2023-11-10,1
A-7641d3,EdTech,Pro,2989,2024-06-07,1
A-7641d3,EdTech,Pro,2989,2023-11-10,1
A-7641d3,EdTech,Pro,588,2024-06-07,1
A-7641d3,EdTech,Pro,588,2023-11-10,1
A-7641d3,EdTech,Pro,784,2024-06-07,1
A-7641d3,EdTech,Pro,784,2023-11-10,1
A-7641d3,EdTech,Pro,2587,2024-06-07,1
A-7641d3,EdTech,Pro,2587,2023-11-10,1
A-7641d3,EdTech,Pro,392,2024-06-07,1
A-7641d3,EdTech,Pro,392,2023-11-10,1
A-7641d3,EdTech,Pro,0,2024-06-07,1
A-7641d3,EdTech,Pro,0,2023-11-10,1
A-7641d3,EdTech,Pro,1592,2024-06-07,1
A-7641d3,EdTech,Pro,1592,2023-11-10,1
A-7641d3,EdTech,Pro,2786,2024-06-07,1
A-7641d3,EdTech,Pro,2786,2023-11-10,1
A-76fa4d,HealthTech,Pro,0,2024-11-26,1
A-76fa4d,HealthTech,Pro,0,2024-12-03,1
A-76fa4d,HealthTech,Pro,13731,2024-11-26,1
A-76fa4d,HealthTech,Pro,13731,2024-12-03,1
A-76fa4d,HealthTech,Pro,3381,2024-11-26,1
A-76fa4d,HealthTech,Pro,3381,2024-12-03,1
A-76fa4d,HealthTech,Pro,13731,2024-11-26,1
A-76fa4d,HealthTech,Pro,13731,2024-12-03,1
A-76fa4d,HealthTech,Pro,13731,2024-11-26,1
A-76fa4d,HealthTech,Pro,13731,2024-12-03,1
A-76fa4d,HealthTech,Pro,13731,2024-11-26,1
A-76fa4d,HealthTech,Pro,13731,2024-12-03,1
A-76fa4d,HealthTech,Pro,3381,2024-11-26,1
A-76fa4d,HealthTech,Pro,3381,2024-12-03,1
A-779e4e,HealthTech,Basic,7164,,0
A-779e4e,HealthTech,Basic,931,,0
A-779e4e,HealthTech,Basic,245,,0
A-779e4e,HealthTech,Basic,1862,,0
A-779e4e,HealthTech,Basic,3582,,0
A-779e4e,HealthTech,Basic,361,,0
A-779e4e,HealthTech,Basic,1029,,0
A-779e4e,HealthTech,Basic,171,,0
A-779e4e,HealthTech,Basic,11542,,0
A-779e4e,HealthTech,Basic,1194,,0
A-781cc0,EdTech,Pro,646,2024-12-09,1
A-781cc0,EdTech,Pro,646,2024-10-12,1
A-781cc0,EdTech,Pro,2388,2024-12-09,1
A-781cc0,EdTech,Pro,2388,2024-10-12,1
A-781cc0,EdTech,Pro,0,2024-12-09,1
A-781cc0,EdTech,Pro,0,2024-10-12,1
A-781cc0,EdTech,Pro,304,2024-12-09,1
A-781cc0,EdTech,Pro,304,2024-10-12,1
A-781cc0,EdTech,Pro,0,2024-12-09,1
A-781cc0,EdTech,Pro,0,2024-10-12,1
A-781cc0,EdTech,Pro,228,2024-12-09,1
A-781cc0,EdTech,Pro,228,2024-10-12,1
A-781cc0,EdTech,Pro,0,2024-12-09,1
A-781cc0,EdTech,Pro,0,2024-10-12,1
A-781cc0,EdTech,Pro,1372,2024-12-09,1
A-781cc0,EdTech,Pro,1372,2024-10-12,1
A-781cc0,EdTech,Pro,399,2024-12-09,1
A-781cc0,EdTech,Pro,399,2024-10-12,1
A-781cc0,EdTech,Pro,2388,2024-12-09,1
A-781cc0,EdTech,Pro,2388,2024-10-12,1
A-781cc0,EdTech,Pro,4378,2024-12-09,1
A-781cc0,EdTech,Pro,4378,2024-10-12,1
A-781cc0,EdTech,Pro,228,2024-12-09,1
A-781cc0,EdTech,Pro,228,2024-10-12,1
A-781cc0,EdTech,Pro,980,2024-12-09,1
A-781cc0,EdTech,Pro,980,2024-10-12,1
A-781cc0,EdTech,Pro,228,2024-12-09,1
A-781cc0,EdTech,Pro,228,2024-10-12,1
A-781cc0,EdTech,Pro,2388,2024-12-09,1
A-781cc0,EdTech,Pro,2388,2024-10-12,1
A-781cc0,EdTech,Pro,2388,2024-12-09,1
A-781cc0,EdTech,Pro,2388,2024-10-12,1
A-78f02b,HealthTech,Enterprise,2189,2024-12-02,1
A-78f02b,HealthTech,Enterprise,2189,2024-12-09,1
A-78f02b,HealthTech,Enterprise,539,2024-12-02,1
A-78f02b,HealthTech,Enterprise,539,2024-12-09,1
A-78f02b,HealthTech,Enterprise,8771,2024-12-02,1
A-78f02b,HealthTech,Enterprise,8771,2024-12-09,1
A-78f02b,HealthTech,Enterprise,3582,2024-12-02,1
A-78f02b,HealthTech,Enterprise,3582,2024-12-09,1
A-7920cc,Cybersecurity,Pro,741,,0
A-7920cc,Cybersecurity,Pro,741,,0
A-7920cc,Cybersecurity,Pro,741,,0
A-7920cc,Cybersecurity,Pro,0,,0
A-7920cc,Cybersecurity,Pro,1911,,0
A-7920cc,Cybersecurity,Pro,13731,,0
A-7920cc,Cybersecurity,Pro,0,,0
A-7920cc,Cybersecurity,Pro,7761,,0
A-7920cc,Cybersecurity,Pro,741,,0
A-7920cc,Cybersecurity,Pro,1911,,0
A-7920cc,Cybersecurity,Pro,1911,,0
A-7920cc,Cybersecurity,Pro,1911,,0
A-7920cc,Cybersecurity,Pro,741,,0
A-7920cc,Cybersecurity,Pro,741,,0
A-7920cc,Cybersecurity,Pro,7761,,0
A-7920cc,Cybersecurity,Pro,10746,,0
A-794a0b,HealthTech,Basic,0,2024-09-09,1
A-794a0b,HealthTech,Basic,6169,2024-09-09,1
A-794a0b,HealthTech,Basic,1127,2024-09-09,1
A-794a0b,HealthTech,Basic,0,2024-09-09,1
A-794a0b,HealthTech,Basic,1127,2024-09-09,1
A-794a0b,HealthTech,Basic,1715,2024-09-09,1
A-794a0b,HealthTech,Basic,437,2024-09-09,1
A-7988d1,Cybersecurity,Basic,0,2024-06-19,1
A-7988d1,Cybersecurity,Basic,0,2024-12-24,1
A-7988d1,Cybersecurity,Basic,0,2024-01-06,1
A-7988d1,Cybersecurity,Basic,0,2024-06-19,1
A-7988d1,Cybersecurity,Basic,0,2024-12-24,1
A-7988d1,Cybersecurity,Basic,0,2024-01-06,1
A-7988d1,Cybersecurity,Basic,6567,2024-06-19,1
A-7988d1,Cybersecurity,Basic,6567,2024-12-24,1
A-7988d1,Cybersecurity,Basic,6567,2024-01-06,1
A-7988d1,Cybersecurity,Basic,627,2024-06-19,1
A-7988d1,Cybersecurity,Basic,627,2024-12-24,1
A-7988d1,Cybersecurity,Basic,627,2024-01-06,1
A-7988d1,Cybersecurity,Basic,627,2024-06-19,1
A-7988d1,Cybersecurity,Basic,627,2024-12-24,1
A-7988d1,Cybersecurity,Basic,627,2024-01-06,1
A-7988d1,Cybersecurity,Basic,627,2024-06-19,1
A-7988d1,Cybersecurity,Basic,627,2024-12-24,1
A-7988d1,Cybersecurity,Basic,627,2024-01-06,1
A-7988d1,Cybersecurity,Basic,627,2024-06-19,1
A-7988d1,Cybersecurity,Basic,627,2024-12-24,1
A-7988d1,Cybersecurity,Basic,627,2024-01-06,1
A-7988d1,Cybersecurity,Basic,1617,2024-06-19,1
A-7988d1,Cybersecurity,Basic,1617,2024-12-24,1
A-7988d1,Cybersecurity,Basic,1617,2024-01-06,1
A-7988d1,Cybersecurity,Basic,0,2024-06-19,1
A-7988d1,Cybersecurity,Basic,0,2024-12-24,1
A-7988d1,Cybersecurity,Basic,0,2024-01-06,1
A-798a3f,DevTools,Enterprise,0,2024-07-19,1
A-798a3f,DevTools,Enterprise,228,2024-07-19,1
A-798a3f,DevTools,Enterprise,2388,2024-07-19,1
A-798a3f,DevTools,Enterprise,798,2024-07-19,1
A-798a3f,DevTools,Enterprise,5174,2024-07-19,1
A-798a3f,DevTools,Enterprise,2388,2024-07-19,1
A-798a3f,DevTools,Enterprise,0,2024-07-19,1
A-798a3f,DevTools,Enterprise,589,2024-07-19,1
A-798a3f,DevTools,Enterprise,2587,2024-07-19,1
A-7a0d69,DevTools,Enterprise,114,2024-07-09,1
A-7a0d69,DevTools,Enterprise,114,2024-12-05,1
A-7a0d69,DevTools,Enterprise,114,2024-12-29,1
A-7a0d69,DevTools,Enterprise,0,2024-07-09,1
A-7a0d69,DevTools,Enterprise,0,2024-12-05,1
A-7a0d69,DevTools,Enterprise,0,2024-12-29,1
A-7a0d69,DevTools,Enterprise,196,2024-07-09,1
A-7a0d69,DevTools,Enterprise,196,2024-12-05,1
A-7a0d69,DevTools,Enterprise,196,2024-12-29,1
A-7a0d69,DevTools,Enterprise,0,2024-07-09,1
A-7a0d69,DevTools,Enterprise,0,2024-12-05,1
A-7a0d69,DevTools,Enterprise,0,2024-12-29,1
A-7a0d69,DevTools,Enterprise,5174,2024-07-09,1
A-7a0d69,DevTools,Enterprise,5174,2024-12-05,1
A-7a0d69,DevTools,Enterprise,5174,2024-12-29,1
A-7a0d69,DevTools,Enterprise,285,2024-07-09,1
A-7a0d69,DevTools,Enterprise,285,2024-12-05,1
A-7a0d69,DevTools,Enterprise,285,2024-12-29,1
A-7a0d69,DevTools,Enterprise,3184,2024-07-09,1
A-7a0d69,DevTools,Enterprise,3184,2024-12-05,1
A-7a0d69,DevTools,Enterprise,3184,2024-12-29,1
A-7a0d69,DevTools,Enterprise,0,2024-07-09,1
A-7a0d69,DevTools,Enterprise,0,2024-12-05,1
A-7a0d69,DevTools,Enterprise,0,2024-12-29,1
A-7a0d69,DevTools,Enterprise,735,2024-07-09,1
A-7a0d69,DevTools,Enterprise,735,2024-12-05,1
A-7a0d69,DevTools,Enterprise,735,2024-12-29,1
A-7a0d69,DevTools,Enterprise,294,2024-07-09,1
A-7a0d69,DevTools,Enterprise,294,2024-12-05,1
A-7a0d69,DevTools,Enterprise,294,2024-12-29,1
A-7a0d69,DevTools,Enterprise,380,2024-07-09,1
A-7a0d69,DevTools,Enterprise,380,2024-12-05,1
A-7a0d69,DevTools,Enterprise,380,2024-12-29,1
A-7c4956,DevTools,Enterprise,1194,,0
A-7c4956,DevTools,Enterprise,441,,0
A-7c4956,DevTools,Enterprise,0,,0
A-7c4956,DevTools,Enterprise,0,,0
A-7c4956,DevTools,Enterprise,995,,0
A-7c4956,DevTools,Enterprise,95,,0
A-7c4956,DevTools,Enterprise,513,,0
A-7c4956,DevTools,Enterprise,171,,0
A-7c5768,HealthTech,Enterprise,1178,,0
A-7c5768,HealthTech,Enterprise,995,,0
A-7c5768,HealthTech,Enterprise,57,,0
A-7c5768,HealthTech,Enterprise,0,,0
A-7c5768,HealthTech,Enterprise,950,,0
A-7c5768,HealthTech,Enterprise,0,,0
A-7c5768,HealthTech,Enterprise,57,,0
A-7c5768,HealthTech,Enterprise,0,,0
A-7c5768,HealthTech,Enterprise,152,,0
A-7c6b6b,FinTech,Basic,343,2024-12-09,1
A-7c6b6b,FinTech,Basic,114,2024-12-09,1
A-7c6b6b,FinTech,Basic,294,2024-12-09,1
A-7c6b6b,FinTech,Basic,1127,2024-12-09,1
A-7c6b6b,FinTech,Basic,294,2024-12-09,1
A-7c6b6b,FinTech,Basic,1372,2024-12-09,1
A-7c6b6b,FinTech,Basic,1274,2024-12-09,1
A-7c83a1,Cybersecurity,Pro,2352,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,1176,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,0,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,5174,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,228,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,228,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,228,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,2388,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,588,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,3781,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,588,2024-05-19,1
A-7c83a1,Cybersecurity,Pro,0,2024-05-19,1
A-7cfe77,DevTools,Pro,3381,2024-12-19,1
A-7cfe77,DevTools,Pro,3381,2024-09-09,1
A-7cfe77,DevTools,Pro,1311,2024-12-19,1
A-7cfe77,DevTools,Pro,1311,2024-09-09,1
A-7cfe77,DevTools,Pro,1311,2024-12-19,1
A-7cfe77,DevTools,Pro,1311,2024-09-09,1
A-7cfe77,DevTools,Pro,3381,2024-12-19,1
A-7cfe77,DevTools,Pro,3381,2024-09-09,1
A-7cfe77,DevTools,Pro,3381,2024-12-19,1
A-7cfe77,DevTools,Pro,3381,2024-09-09,1
A-7d514c,HealthTech,Enterprise,1029,,0
A-7d514c,HealthTech,Enterprise,323,,0
A-7d514c,HealthTech,Enterprise,833,,0
A-7d514c,HealthTech,Enterprise,3383,,0
A-7d514c,HealthTech,Enterprise,3383,,0
A-7d514c,HealthTech,Enterprise,8557,,0
A-7d514c,HealthTech,Enterprise,0,,0
A-7d514c,HealthTech,Enterprise,6766,,0
A-7d514c,HealthTech,Enterprise,0,,0
A-7da956,Cybersecurity,Pro,980,,0
A-7da956,Cybersecurity,Pro,0,,0
A-7da956,Cybersecurity,Pro,0,,0
A-7da956,Cybersecurity,Pro,247,,0
A-7da956,Cybersecurity,Pro,2786,,0
A-7da956,Cybersecurity,Pro,247,,0
A-7da956,Cybersecurity,Pro,2587,,0
A-7da956,Cybersecurity,Pro,247,,0
A-7da956,Cybersecurity,Pro,0,,0
A-7da956,Cybersecurity,Pro,247,,0
A-7da956,Cybersecurity,Pro,2985,,0
A-7da956,Cybersecurity,Pro,637,,0
A-7dacce,Cybersecurity,Enterprise,2388,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,2388,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,2388,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,0,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,0,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,0,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,588,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,588,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,588,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,0,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,0,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,0,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,13333,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,13333,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,13333,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,2985,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,2985,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,2985,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,0,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,0,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,0,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,588,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,588,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,588,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,588,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,588,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,588,2024-12-27,1
A-7dacce,Cybersecurity,Enterprise,2587,2024-12-08,1
A-7dacce,Cybersecurity,Enterprise,2587,2024-09-18,1
A-7dacce,Cybersecurity,Enterprise,2587,2024-12-27,1
A-7df7a7,DevTools,Basic,1393,2024-07-10,1
A-7df7a7,DevTools,Basic,133,2024-07-10,1
A-7df7a7,DevTools,Basic,0,2024-07-10,1
A-7df7a7,DevTools,Basic,1990,2024-07-10,1
A-7df7a7,DevTools,Basic,1393,2024-07-10,1
A-7df7a7,DevTools,Basic,5970,2024-07-10,1
A-7df7a7,DevTools,Basic,2587,2024-07-10,1
A-7df7a7,DevTools,Basic,343,2024-07-10,1
A-7df7a7,DevTools,Basic,2587,2024-07-10,1
A-7df7a7,DevTools,Basic,0,2024-07-10,1
A-7df7a7,DevTools,Basic,133,2024-07-10,1
A-7df7a7,DevTools,Basic,343,2024-07-10,1
A-7df7a7,DevTools,Basic,343,2024-07-10,1
A-7df7a7,DevTools,Basic,8955,2024-07-10,1
A-7df7a7,DevTools,Basic,2985,2024-07-10,1
A-7e0a10,FinTech,Enterprise,874,2024-09-26,1
A-7e0a10,FinTech,Enterprise,874,2024-09-26,1
A-7e0a10,FinTech,Enterprise,2254,2024-09-26,1
A-7e0a10,FinTech,Enterprise,874,2024-09-26,1
A-7e0a10,FinTech,Enterprise,13930,2024-09-26,1
A-7e0a10,FinTech,Enterprise,9154,2024-09-26,1
A-7e0a10,FinTech,Enterprise,874,2024-09-26,1
A-7e0a10,FinTech,Enterprise,2254,2024-09-26,1
A-7e0a10,FinTech,Enterprise,9154,2024-09-26,1
A-7e0a10,FinTech,Enterprise,874,2024-09-26,1
A-7f29a7,Cybersecurity,Basic,779,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,8159,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,2009,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,0,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,779,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,779,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,2009,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,779,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,779,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,779,2024-10-09,1
A-7f29a7,Cybersecurity,Basic,2009,2024-10-09,1
A-7f4db3,FinTech,Pro,490,2023-03-21,1
A-7f4db3,FinTech,Pro,343,2023-03-21,1
A-7f4db3,FinTech,Pro,0,2023-03-21,1
A-7f4db3,FinTech,Pro,1393,2023-03-21,1
A-7f4db3,FinTech,Pro,196,2023-03-21,1
A-7f4db3,FinTech,Pro,294,2023-03-21,1
A-7f4db3,FinTech,Pro,0,2023-03-21,1
A-7f4db3,FinTech,Pro,784,2023-03-21,1
A-7f4db3,FinTech,Pro,8955,2023-03-21,1
A-7f4db3,FinTech,Pro,1592,2023-03-21,1
A-7f4db3,FinTech,Pro,3871,2023-03-21,1
A-7f4db3,FinTech,Pro,0,2023-03-21,1
A-7f4db3,FinTech,Pro,4776,2023-03-21,1
A-7f4db3,FinTech,Pro,0,2023-03-21,1
A-7f4db3,FinTech,Pro,3582,2023-03-21,1
A-7f6b86,HealthTech,Basic,855,2024-07-10,1
A-7f6b86,HealthTech,Basic,2205,2024-07-10,1
A-7f6b86,HealthTech,Basic,2891,2024-07-10,1
A-7f6b86,HealthTech,Basic,0,2024-07-10,1
A-7f6b86,HealthTech,Basic,855,2024-07-10,1
A-7f6b86,HealthTech,Basic,0,2024-07-10,1
A-7f6b86,HealthTech,Basic,0,2024-07-10,1
A-7f6b86,HealthTech,Basic,11741,2024-07-10,1
A-7f6b86,HealthTech,Basic,855,2024-07-10,1
A-7f8241,EdTech,Pro,1666,,0
A-7f8241,EdTech,Pro,646,,0
A-7f8241,EdTech,Pro,646,,0
A-7f8241,EdTech,Pro,1140,,0
A-7f8241,EdTech,Pro,6766,,0
A-7f8241,EdTech,Pro,1666,,0
A-7f8241,EdTech,Pro,0,,0
A-7f8241,EdTech,Pro,1666,,0
A-7f8241,EdTech,Pro,1666,,0
A-7f8241,EdTech,Pro,6766,,0
A-7f8241,EdTech,Pro,646,,0
A-7f8241,EdTech,Pro,646,,0
A-7f8241,EdTech,Pro,7164,,0
A-7f8241,EdTech,Pro,6766,,0
A-7f8241,EdTech,Pro,1666,,0
A-80eeb6,Cybersecurity,Enterprise,1078,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,1078,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,13532,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,13532,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,513,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,513,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,12935,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,12935,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,1225,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,1225,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,627,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,627,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,418,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,418,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,4378,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,4378,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,4378,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,4378,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,5174,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,5174,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,4378,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,4378,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,646,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,646,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,1078,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,1078,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,418,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,418,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,0,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,0,2024-02-09,1
A-80eeb6,Cybersecurity,Enterprise,17711,2023-10-19,1
A-80eeb6,Cybersecurity,Enterprise,17711,2024-02-09,1
A-812c5b,DevTools,Basic,1045,2024-05-11,1
A-812c5b,DevTools,Basic,10945,2024-05-11,1
A-812c5b,DevTools,Basic,2695,2024-05-11,1
A-812c5b,DevTools,Basic,6370,2024-05-11,1
A-812c5b,DevTools,Basic,0,2024-05-11,1
A-812c5b,DevTools,Basic,0,2024-05-11,1
A-812c5b,DevTools,Basic,2695,2024-05-11,1
A-812c5b,DevTools,Basic,0,2024-05-11,1
A-812c5b,DevTools,Basic,1349,2024-05-11,1
A-812c5b,DevTools,Basic,0,2024-05-11,1
A-812c5b,DevTools,Basic,2695,2024-05-11,1
A-812c5b,DevTools,Basic,1045,2024-05-11,1
A-812c5b,DevTools,Basic,1045,2024-05-11,1
A-8145a0,Cybersecurity,Basic,1791,2023-07-12,1
A-8145a0,Cybersecurity,Basic,597,2023-07-12,1
A-8145a0,Cybersecurity,Basic,0,2023-07-12,1
A-8145a0,Cybersecurity,Basic,285,2023-07-12,1
A-8145a0,Cybersecurity,Basic,796,2023-07-12,1
A-8145a0,Cybersecurity,Basic,228,2023-07-12,1
A-8145a0,Cybersecurity,Basic,398,2023-07-12,1
A-8145a0,Cybersecurity,Basic,836,2023-07-12,1
A-8145a0,Cybersecurity,Basic,4975,2023-07-12,1
A-8145a0,Cybersecurity,Basic,4776,2023-07-12,1
A-8145a0,Cybersecurity,Basic,2388,2023-07-12,1
A-8145a0,Cybersecurity,Basic,190,2023-07-12,1
A-81edc3,Cybersecurity,Basic,882,2024-09-21,1
A-81edc3,Cybersecurity,Basic,882,2024-12-16,1
A-81edc3,Cybersecurity,Basic,882,2024-03-03,1
A-81edc3,Cybersecurity,Basic,995,2024-09-21,1
A-81edc3,Cybersecurity,Basic,995,2024-12-16,1
A-81edc3,Cybersecurity,Basic,995,2024-03-03,1
A-81edc3,Cybersecurity,Basic,995,2024-09-21,1
A-81edc3,Cybersecurity,Basic,995,2024-12-16,1
A-81edc3,Cybersecurity,Basic,995,2024-03-03,1
A-81edc3,Cybersecurity,Basic,995,2024-09-21,1
A-81edc3,Cybersecurity,Basic,995,2024-12-16,1
A-81edc3,Cybersecurity,Basic,995,2024-03-03,1
A-81edc3,Cybersecurity,Basic,588,2024-09-21,1
A-81edc3,Cybersecurity,Basic,588,2024-12-16,1
A-81edc3,Cybersecurity,Basic,588,2024-03-03,1
A-81edc3,Cybersecurity,Basic,608,2024-09-21,1
A-81edc3,Cybersecurity,Basic,608,2024-12-16,1
A-81edc3,Cybersecurity,Basic,608,2024-03-03,1
A-81edc3,Cybersecurity,Basic,0,2024-09-21,1
A-81edc3,Cybersecurity,Basic,0,2024-12-16,1
A-81edc3,Cybersecurity,Basic,0,2024-03-03,1
A-81edc3,Cybersecurity,Basic,8756,2024-09-21,1
A-81edc3,Cybersecurity,Basic,8756,2024-12-16,1
A-81edc3,Cybersecurity,Basic,8756,2024-03-03,1
A-81edc3,Cybersecurity,Basic,995,2024-09-21,1
A-81edc3,Cybersecurity,Basic,995,2024-12-16,1
A-81edc3,Cybersecurity,Basic,995,2024-03-03,1
A-81edc3,Cybersecurity,Basic,245,2024-09-21,1
A-81edc3,Cybersecurity,Basic,245,2024-12-16,1
A-81edc3,Cybersecurity,Basic,245,2024-03-03,1
A-81edc3,Cybersecurity,Basic,456,2024-09-21,1
A-81edc3,Cybersecurity,Basic,456,2024-12-16,1
A-81edc3,Cybersecurity,Basic,456,2024-03-03,1
A-81edc3,Cybersecurity,Basic,2009,2024-09-21,1
A-81edc3,Cybersecurity,Basic,2009,2024-12-16,1
A-81edc3,Cybersecurity,Basic,2009,2024-03-03,1
A-82861f,DevTools,Basic,779,2024-05-17,1
A-82861f,DevTools,Basic,779,2024-05-17,1
A-82861f,DevTools,Basic,8159,2024-05-17,1
A-82861f,DevTools,Basic,8159,2024-05-17,1
A-82861f,DevTools,Basic,2009,2024-05-17,1
A-82861f,DevTools,Basic,10547,2024-05-17,1
A-82861f,DevTools,Basic,8159,2024-05-17,1
A-82861f,DevTools,Basic,779,2024-05-17,1
A-82861f,DevTools,Basic,2009,2024-05-17,1
A-82861f,DevTools,Basic,2254,2024-05-17,1
